"31274","3332","2013-09-27 16:17:58","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31280","3003","2013-09-27 16:18:05","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31282","2108","2013-09-27 16:18:06","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31284","2128","2013-09-27 16:18:10","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31289","2128","2013-09-27 16:18:16","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31295","2128","2013-09-27 16:18:28","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31296","2108","2013-09-27 16:18:29","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31297","3003","2013-09-27 16:18:30","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31298","3003","2013-09-27 16:18:31","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31300","2108","2013-09-27 16:18:36","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31303","2128","2013-09-27 16:18:44","ScppBasicOutput_QpreLesson_4","0","false-d","true"
"31306","2108","2013-09-27 16:18:50","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31312","4008","2013-09-27 16:19:06","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31313","4008","2013-09-27 16:19:10","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31316","4008","2013-09-27 16:19:24","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31322","4008","2013-09-27 16:19:43","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31359","2103","2013-09-27 16:25:40","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31360","2103","2013-09-27 16:25:42","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31361","2103","2013-09-27 16:25:43","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"31365","2103","2013-09-27 16:25:45","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31395","4239","2013-09-27 16:27:49","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31405","4239","2013-09-27 16:28:12","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"31407","4239","2013-09-27 16:28:28","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31411","4239","2013-09-27 16:28:39","ScppBasicOutput_QpreLesson_4","1","true-c","true"
