"id","userid","timestamp","activityid","correct","answer","correctanswer"
"29999","4138","2013-09-27 13:39:35","ScppBasicOutput_QpostLessonSA_1","0","cont ","cout "
"29955","3011","2013-09-27 13:39:02","ScppBasicOutput_QpostLessonMC_3","0","false-c","true"
"29956","4028","2013-09-27 13:39:04","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"29961","3011","2013-09-27 13:39:06","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29959","4024","2013-09-27 13:39:05","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29962","4019","2013-09-27 13:39:06","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"29963","4322","2013-09-27 13:39:06","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"29964","4137","2013-09-27 13:39:07","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"29966","4322","2013-09-27 13:39:08","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29968","4024","2013-09-27 13:39:12","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"29970","3011","2013-09-27 13:39:15","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29971","3212","2013-09-27 13:39:16","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29972","2123","2013-09-27 13:39:16","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30000","4138","2013-09-27 13:39:36","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29979","3212","2013-09-27 13:39:23","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"29985","3011","2013-09-27 13:39:27","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"29986","2123","2013-09-27 13:39:28","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30002","3212","2013-09-27 13:39:38","ScppBasicOutput_QpostLessonMC_3","0","false-c","true"
"29990","4024","2013-09-27 13:39:30","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29993","3208","2013-09-27 13:39:32","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29995","4138","2013-09-27 13:39:33","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30003","4107","2013-09-27 13:39:39","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30004","3208","2013-09-27 13:39:39","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30007","3011","2013-09-27 13:39:41","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30009","3212","2013-09-27 13:39:42","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30010","4107","2013-09-27 13:39:42","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30014","4107","2013-09-27 13:39:46","ScppBasicOutput_QpostLessonSA_3","0","6 kittens this litter","6 kittens this litter!"
"30046","4137","2013-09-27 13:40:11","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30016","3208","2013-09-27 13:39:47","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30023","3208","2013-09-27 13:39:54","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30024","3212","2013-09-27 13:39:54","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30026","3011","2013-09-27 13:39:57","ScppBasicOutput_QpostLessonMC_8","0","false-b","true"
"30034","4024","2013-09-27 13:40:00","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30035","3212","2013-09-27 13:40:01","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30037","4023","2013-09-27 13:40:05","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30041","3212","2013-09-27 13:40:08","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30044","3208","2013-09-27 13:40:09","ScppBasicOutput_QpostLessonMC_5","0","false-b","true"
"30047","4137","2013-09-27 13:40:12","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30048","4023","2013-09-27 13:40:14","ScppBasicOutput_QpostLessonMC_2","0","false-d","true"
"30050","3208","2013-09-27 13:40:15","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30054","4118","2013-09-27 13:40:21","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30056","4023","2013-09-27 13:40:26","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30063","4023","2013-09-27 13:40:28","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30064","4137","2013-09-27 13:40:29","ScppBasicOutput_QpostLessonSA_3","0","kittens this litter!","6 kittens this litter!"
"30065","3208","2013-09-27 13:40:29","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30066","3011","2013-09-27 13:40:33","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30068","4302","2013-09-27 13:40:36","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"30069","4023","2013-09-27 13:40:38","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30071","3208","2013-09-27 13:40:39","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30076","4302","2013-09-27 13:40:44","ScppBasicOutput_QpostLessonMC_2","0","false-c","true"
"30075","4023","2013-09-27 13:40:43","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30079","3212","2013-09-27 13:40:52","ScppBasicOutput_QpostLessonMC_8","0","false-a","true"
"30085","4302","2013-09-27 13:40:57","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30082","4118","2013-09-27 13:40:54","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30086","4024","2013-09-27 13:40:58","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30088","4302","2013-09-27 13:41:01","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30089","3011","2013-09-27 13:41:01","ScppBasicOutput_QpostLessonSA_2","0","cout ","Now we know. It was you!"
"30093","4118","2013-09-27 13:41:07","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30103","4023","2013-09-27 13:41:29","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30096","4302","2013-09-27 13:41:10","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30099","4118","2013-09-27 13:41:12","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30100","4024","2013-09-27 13:41:15","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30102","3212","2013-09-27 13:41:27","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30104","4024","2013-09-27 13:41:29","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30105","4302","2013-09-27 13:41:31","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30106","4118","2013-09-27 13:41:33","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30108","3208","2013-09-27 13:41:34","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30110","3011","2013-09-27 13:41:42","ScppBasicOutput_QpostLessonSA_3","0","cout ","6 kittens this litter!"
"30112","4118","2013-09-27 13:41:44","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30113","4302","2013-09-27 13:41:44","ScppBasicOutput_QpostLessonMC_7","0","false-d","true"
"30114","4023","2013-09-27 13:41:46","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30116","3208","2013-09-27 13:41:55","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30117","4302","2013-09-27 13:41:57","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30118","4118","2013-09-27 13:41:57","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30120","2123","2013-09-27 13:42:02","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30122","2123","2013-09-27 13:42:03","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30124","2123","2013-09-27 13:42:04","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30127","4118","2013-09-27 13:42:12","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30154","4023","2013-09-27 13:42:55","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30130","4316","2013-09-27 13:42:18","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30131","3208","2013-09-27 13:42:18","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30132","4316","2013-09-27 13:42:20","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30134","4129","2013-09-27 13:42:22","ScppBasicOutput_QpostLessonSA_1","0","cout","cout "
"30135","4129","2013-09-27 13:42:23","ScppBasicOutput_QpostLessonSA_2","0","now we know.. it was you","Now we know. It was you!"
"30136","4129","2013-09-27 13:42:23","ScppBasicOutput_QpostLessonSA_3","0","6kittens in litter. ","6 kittens this litter!"
"30139","4316","2013-09-27 13:42:27","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30140","4316","2013-09-27 13:42:30","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30152","4023","2013-09-27 13:42:53","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30143","4316","2013-09-27 13:42:37","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30144","3901","2013-09-27 13:42:38","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30146","4316","2013-09-27 13:42:42","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30147","3901","2013-09-27 13:42:43","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30148","3901","2013-09-27 13:42:48","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30149","4023","2013-09-27 13:42:52","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30150","3901","2013-09-27 13:42:53","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30151","4316","2013-09-27 13:42:53","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30157","3901","2013-09-27 13:43:04","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30158","4316","2013-09-27 13:43:04","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30159","4302","2013-09-27 13:43:06","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30160","3026","2013-09-27 13:43:07","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30165","4118","2013-09-27 13:43:10","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30169","3901","2013-09-27 13:43:12","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30170","4320","2013-09-27 13:43:16","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30171","3901","2013-09-27 13:43:20","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30172","3039","2013-09-27 13:43:21","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30176","3039","2013-09-27 13:43:27","ScppBasicOutput_QpostLessonMC_2","0","false-c","true"
"30179","2817","2013-09-27 13:43:30","ScppBasicOutput_QpostLessonMC_1","0","false-a","true"
"30180","4302","2013-09-27 13:43:31","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30184","4320","2013-09-27 13:43:35","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"30185","3321","2013-09-27 13:43:35","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"30187","3901","2013-09-27 13:43:37","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30189","3026","2013-09-27 13:43:38","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30191","4320","2013-09-27 13:43:40","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30193","4118","2013-09-27 13:43:41","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30194","4118","2013-09-27 13:43:42","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30195","2817","2013-09-27 13:43:45","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30196","4316","2013-09-27 13:43:45","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30202","4316","2013-09-27 13:43:48","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30203","3039","2013-09-27 13:43:48","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30207","3026","2013-09-27 13:43:53","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30205","3321","2013-09-27 13:43:52","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30209","4302","2013-09-27 13:43:55","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30255","2817","2013-09-27 13:45:36","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30211","4320","2013-09-27 13:43:56","ScppBasicOutput_QpreLesson_1","0","false-b","true"
"30212","3321","2013-09-27 13:43:58","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30213","4316","2013-09-27 13:43:58","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30214","3039","2013-09-27 13:44:00","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30216","3901","2013-09-27 13:44:06","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30218","3321","2013-09-27 13:44:07","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30219","3901","2013-09-27 13:44:07","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30221","3039","2013-09-27 13:44:13","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30223","2817","2013-09-27 13:44:16","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30224","3321","2013-09-27 13:44:16","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30225","3901","2013-09-27 13:44:19","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30226","3039","2013-09-27 13:44:20","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30254","2817","2013-09-27 13:45:32","ScppBasicOutput_QpostLessonMC_5","0","false-b","true"
"30229","2817","2013-09-27 13:44:31","ScppBasicOutput_QpostLessonMC_6","0","false-b","true"
"30230","3002","2013-09-27 13:44:31","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30231","3321","2013-09-27 13:44:32","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30232","3026","2013-09-27 13:44:32","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30233","3039","2013-09-27 13:44:37","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30234","3002","2013-09-27 13:44:41","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30235","3039","2013-09-27 13:44:46","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30239","3002","2013-09-27 13:44:49","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30240","3321","2013-09-27 13:44:50","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30241","3026","2013-09-27 13:44:51","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30246","3321","2013-09-27 13:45:09","ScppBasicOutput_QpostLessonMC_2","0","false-c","true"
"30244","2817","2013-09-27 13:45:02","ScppBasicOutput_QpostLessonMC_7","0","false-d","true"
"30247","3002","2013-09-27 13:45:09","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"30271","3039","2013-09-27 13:46:05","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30252","2817","2013-09-27 13:45:27","ScppBasicOutput_QpostLessonMC_8","0","false-b","true"
"30253","3026","2013-09-27 13:45:28","ScppBasicOutput_QpostLessonMC_5","0","false-a","true"
"30256","4015","2013-09-27 13:45:38","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30266","4015","2013-09-27 13:45:51","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30258","4339","2013-09-27 13:45:45","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"30267","4015","2013-09-27 13:46:02","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30268","3039","2013-09-27 13:46:04","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30269","4339","2013-09-27 13:46:04","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30270","3039","2013-09-27 13:46:05","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30272","4015","2013-09-27 13:46:05","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30273","3026","2013-09-27 13:46:07","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30274","3321","2013-09-27 13:46:11","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30275","4339","2013-09-27 13:46:12","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30277","4339","2013-09-27 13:46:15","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30278","4015","2013-09-27 13:46:18","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30279","2817","2013-09-27 13:46:19","ScppBasicOutput_QpostLessonSA_1","0","count ","cout "
"30281","4339","2013-09-27 13:46:22","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30282","4339","2013-09-27 13:46:27","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30297","2817","2013-09-27 13:46:52","ScppBasicOutput_QpostLessonSA_2","0","Now we know. It was you","Now we know. It was you!"
"30284","4015","2013-09-27 13:46:32","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30286","3319","2013-09-27 13:46:33","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"30288","3321","2013-09-27 13:46:36","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30293","4015","2013-09-27 13:46:45","ScppBasicOutput_QpostLessonMC_7","0","false-d","true"
"30291","4339","2013-09-27 13:46:44","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30294","3319","2013-09-27 13:46:48","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30295","4339","2013-09-27 13:46:50","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30296","3026","2013-09-27 13:46:50","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30298","3319","2013-09-27 13:46:53","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30300","3321","2013-09-27 13:46:55","ScppBasicOutput_QpostLessonSA_3","0","kittens this litter!","6 kittens this litter!"
"30302","4015","2013-09-27 13:46:56","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30303","3319","2013-09-27 13:46:57","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30306","2817","2013-09-27 13:47:07","ScppBasicOutput_QpostLessonSA_3","0","kittens this litter!","6 kittens this litter!"
"30307","3319","2013-09-27 13:47:10","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30310","3319","2013-09-27 13:47:15","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30312","4005","2013-09-27 13:47:25","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30318","4015","2013-09-27 13:47:30","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30319","3319","2013-09-27 13:47:31","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30320","4339","2013-09-27 13:47:40","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30321","3319","2013-09-27 13:47:40","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30322","4005","2013-09-27 13:47:42","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30328","3026","2013-09-27 13:48:04","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30324","4015","2013-09-27 13:47:47","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30325","4005","2013-09-27 13:47:53","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30326","4015","2013-09-27 13:48:00","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30327","4005","2013-09-27 13:48:00","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30329","4339","2013-09-27 13:48:09","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30330","4339","2013-09-27 13:48:10","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30331","3913","2013-09-27 13:48:14","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30332","3913","2013-09-27 13:48:19","ScppBasicOutput_QpostLessonMC_2","0","false-d","true"
"30334","4005","2013-09-27 13:48:24","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30339","3913","2013-09-27 13:48:34","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30342","4005","2013-09-27 13:48:40","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30343","3913","2013-09-27 13:48:42","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30344","4011","2013-09-27 13:48:56","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30345","3026","2013-09-27 13:49:00","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30346","3026","2013-09-27 13:49:01","ScppBasicOutput_QpostLessonSA_3","0","kittens this litter!","6 kittens this litter!"
"30347","3913","2013-09-27 13:49:10","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30348","3319","2013-09-27 13:49:12","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30349","4011","2013-09-27 13:49:12","ScppBasicOutput_QpostLessonMC_3","0","false-c","true"
"30350","3319","2013-09-27 13:49:14","ScppBasicOutput_QpostLessonSA_2","0","How we know. It was you! ","Now we know. It was you!"
"30351","3319","2013-09-27 13:49:15","ScppBasicOutput_QpostLessonSA_3","0","6 kittens this litter! ","6 kittens this litter!"
"30352","2105","2013-09-27 13:49:17","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30353","4005","2013-09-27 13:49:18","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30354","4011","2013-09-27 13:49:21","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30355","2105","2013-09-27 13:49:25","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30356","4011","2013-09-27 13:49:25","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30358","3913","2013-09-27 13:49:26","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30359","4011","2013-09-27 13:49:33","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30360","4005","2013-09-27 13:49:33","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30364","2105","2013-09-27 13:49:39","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30365","4011","2013-09-27 13:49:40","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30366","3913","2013-09-27 13:49:41","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30367","2105","2013-09-27 13:49:44","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30368","2105","2013-09-27 13:50:01","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30369","4011","2013-09-27 13:50:02","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30370","3913","2013-09-27 13:50:05","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30371","2105","2013-09-27 13:50:05","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30372","2105","2013-09-27 13:50:15","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30373","4011","2013-09-27 13:50:22","ScppBasicOutput_QpostLessonMC_8","0","false-a","true"
"30374","2105","2013-09-27 13:50:25","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30375","3913","2013-09-27 13:50:37","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30377","3913","2013-09-27 13:51:07","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30386","4011","2013-09-27 13:51:17","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30380","4005","2013-09-27 13:51:14","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30381","2105","2013-09-27 13:51:15","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"30382","4005","2013-09-27 13:51:15","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30384","2105","2013-09-27 13:51:16","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"30385","4005","2013-09-27 13:51:17","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30389","2105","2013-09-27 13:51:32","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30390","3913","2013-09-27 13:51:34","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"30391","4007","2013-09-27 13:51:35","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30394","4007","2013-09-27 13:51:43","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"30395","3010","2013-09-27 13:51:50","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30396","4007","2013-09-27 13:51:53","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30397","4007","2013-09-27 13:51:57","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30400","3010","2013-09-27 13:52:11","ScppBasicOutput_QpostLessonMC_2","0","false-b","true"
"30399","4007","2013-09-27 13:52:06","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30401","4007","2013-09-27 13:52:13","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30402","3010","2013-09-27 13:52:17","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"30403","3010","2013-09-27 13:52:23","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30404","3120","2013-09-27 13:52:23","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30405","4007","2013-09-27 13:52:24","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30406","3010","2013-09-27 13:52:29","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"30407","3010","2013-09-27 13:52:34","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"30408","3120","2013-09-27 13:52:41","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30409","3120","2013-09-27 13:52:47","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30410","4007","2013-09-27 13:52:47","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30411","3010","2013-09-27 13:52:49","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30412","4320","2013-09-27 13:52:51","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30413","3120","2013-09-27 13:52:58","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30418","3010","2013-09-27 13:53:13","ScppBasicOutput_QpostLessonMC_8","0","false-a","true"
"30417","4320","2013-09-27 13:53:09","ScppBasicOutput_QpostLessonMC_2","0","false-b","true"
"30420","4320","2013-09-27 13:53:20","ScppBasicOutput_QpostLessonMC_3","0","false-c","true"
"30421","4007","2013-09-27 13:53:21","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"30422","4320","2013-09-27 13:53:34","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
